0,3,-6,3,28,-5,54,-35,0,81,-10,22,-12,-13,112,0,-48,-68,72,76,80
0,0,14,-12,12,35,18,-7,32,45,20,66,24,-52,98,0,16,-85,108,95,40
0,-5,16,-12,12,25,48,35,24,-18,90,55,84,91,70,-30,96,-17,0,-38,160
0,-1,-8,3,16,5,-12,-28,72,-9,10,77,-24,13,126,-15,-64,0,126,-38,160
0,-1,-4,0,24,-10,36,-7,64,72,-40,-33,-60,-13,0,120,64,17,-90,152,-60
0,-5,-8,9,20,10,30,56,40,27,0,88,108,-52,-56,-60,16,68,0,171,20
0,5,0,18,12,20,-6,14,-16,-9,70,44,-60,104,-56,105,144,0,90,-95,80
0,4,-4,-12,24,-10,0,-7,-40,63,60,99,72,0,42,120,144,51,72,114,100
0,-5,10,12,0,5,42,56,32,0,-50,66,72,39,28,-15,0,51,-90,171,140
0,1,-6,-3,20,15,24,-35,64,-18,90,44,-60,117,-70,120,16,51,18,95,60
0,0,-8,12,24,35,-18,42,48,-9,10,11,84,-65,14,135,64,-17,-36,57,160
0,2,-6,18,8,10,-12,35,32,0,-40,22,84,117,28,0,128,102,72,152,100
0,2,0,24,8,35,12,0,24,63,50,-44,48,13,84,75,128,136,162,19,-80
0,3,12,0,8,-15,48,-28,-8,-45,50,66,60,-13,-70,-75,-16,119,72,-95,-100
0,6,16,27,-20,-10,36,-7,56,-27,70,11,60,78,28,-45,112,68,-36,0,-40
0,4,-8,9,20,15,-30,14,-16,27,-10,-33,-60,104,112,90,16,-68,108,-57,180
0,6,-2,12,36,20,48,-21,72,18,-30,-11,-36,39,42,-30,-32,34,18,0,80
0,9,-4,21,36,-15,-12,49,-16,36,0,88,-60,0,42,75,16,153,126,-57,-40
0,9,0,9,20,-20,42,21,8,27,40,33,-24,-52,42,-60,-80,-17,-36,19,40
0,-4,18,15,32,5,-24,56,-16,36,10,44,108,39,-42,45,-16,119,144,95,-80
0,-5,18,21,16,35,0,42,56,63,-30,11,12,91,-28,-60,-32,136,108,76,180
0,0,-2,-15,-8,35,-12,0,72,54,30,-22,48,78,-42,-15,144,102,72,-38,0
0,-1,-6,21,-20,10,-24,21,0,72,70,-11,-60,-52,-42,-30,48,0,144,-19,-40
0,4,18,24,-20,-25,24,-28,32,-9,0,55,-24,39,42,-60,128,-17,108,19,140
0,4,-4,18,20,20,6,28,-16,36,80,66,0,-52,-28,45,48,-17,-18,57,140
0,9,-8,0,32,25,-24,21,72,72,10,66,24,0,70,30,-16,68,162,95,80
0,-3,2,21,16,45,12,-7,64,54,0,-22,-36,-65,112,-30,48,0,-18,-57,40
0,-5,0,12,16,-20,-24,-21,72,45,-50,22,84,0,42,-30,-48,-51,36,114,0
0,4,-4,0,-4,-15,36,28,32,9,50,-55,-36,78,-70,-30,0,-85,108,-38,80
0,-5,8,9,-20,15,-12,0,-8,-18,40,-22,-60,52,98,135,-80,-17,108,-95,-60
0,-4,16,-15,12,-25,42,63,-32,-18,60,11,-60,91,126,15,-16,-17,72,38,120
0,3,14,12,28,0,-18,42,-16,63,-30,-11,0,65,70,30,64,-51,54,-95,100
0,-3,-6,-3,12,40,-12,-35,-32,-36,50,-22,36,78,0,30,48,68,18,152,180
0,-1,4,-3,24,-20,0,-7,8,27,60,66,-36,-13,126,120,-16,-34,0,76,40
0,-1,18,-6,28,45,30,42,-40,18,60,44,-36,-13,-70,-45,32,-51,54,-19,-60
0,-4,-2,12,32,30,24,0,72,54,10,99,-12,-13,-70,-15,48,119,144,-95,100
0,2,2,6,8,15,42,-14,-40,-45,20,88,0,-26,112,-30,16,-85,72,19,-40
0,-1,8,-3,36,35,24,14,48,-9,80,-22,12,13,28,15,0,17,162,152,-100
0,9,8,3,12,-5,-24,49,-24,0,20,44,-24,-65,14,60,128,0,-18,152,140
0,4,18,15,-8,15,-12,-7,-8,9,0,-22,96,-26,42,-45,112,-34,162,-57,-40
0,-5,2,-9,-20,-25,24,-35,32,36,60,-55,-24,26,-56,135,-32,-34,-90,-57,-100
0,6,6,-12,8,-15,-6,56,-24,-45,-40,-44,-24,91,42,75,-48,102,36,171,100
0,8,4,15,-20,30,-18,-21,72,63,50,33,60,52,-70,0,144,-34,-36,152,120
0,3,10,-3,32,10,42,28,40,9,20,-33,-48,52,0,15,0,136,72,152,-80
0,-2,18,12,12,25,-24,14,16,27,-20,44,108,26,14,-15,128,85,126,133,140
0,-2,12,-15,12,20,18,-7,24,45,-40,22,-48,117,-70,120,112,-68,18,114,100
0,4,-6,3,-16,-10,24,-7,64,36,0,66,-12,91,70,75,-16,51,72,171,40
0,1,16,-6,4,-5,30,-28,0,0,40,66,96,117,56,-75,96,-85,72,19,100
0,6,-8,18,16,10,6,42,40,81,40,55,-24,0,126,60,48,136,108,0,20
0,5,10,24,-16,0,0,-35,32,-9,40,88,-48,-39,56,30,80,119,36,-95,100
0,-3,-4,-3,-16,-20,6,-35,-16,-45,30,88,60,91,70,-15,64,85,90,133,120
0,3,18,-9,8,30,42,-14,72,54,-30,33,-60,13,28,-45,-48,-68,-18,76,20
0,-4,2,9,16,35,30,-28,16,-27,70,99,36,65,84,75,0,17,90,-19,40
0,0,14,-9,-20,-15,48,-35,40,54,-40,44,60,39,84,90,-64,85,-90,-76,80
0,4,16,12,24,-15,-24,28,32,81,-10,55,84,-26,-70,-45,144,-85,-18,38,120
0,3,2,3,-8,30,-6,49,64,-18,10,77,24,-65,-42,75,0,-68,0,95,-40
0,1,-2,6,16,45,-6,28,72,72,90,55,24,13,42,-45,-80,85,-36,-95,140
0,1,18,-3,8,-10,12,63,-16,-36,-20,0,60,91,112,135,16,-85,-90,-76,0
0,-5,10,9,0,0,-30,-21,-40,72,10,99,84,78,14,60,32,102,162,95,180
0,0,6,-15,16,10,6,-7,32,0,-10,77,-24,117,0,-15,-80,85,-18,19,80
0,4,4,9,-20,25,-12,63,8,-27,40,99,24,-39,-70,-15,-16,85,0,19,-60
0,3,12,6,4,35,42,28,48,18,10,77,12,65,0,45,128,-51,18,-57,160
0,2,18,-3,20,25,36,-21,8,-18,70,33,84,-65,42,-45,64,-51,90,133,180
0,4,2,15,8,25,48,-14,-8,0,-40,22,48,-52,126,-15,32,-51,162,133,100
0,3,-10,-3,-8,15,54,63,16,-9,60,-11,-60,-26,-14,60,-64,68,-36,-38,-20
0,-4,-4,-15,4,15,6,14,-16,-9,-50,-55,-24,-52,28,30,128,-34,18,-76,120
0,-2,-8,-15,-20,40,-30,-28,-24,63,60,22,-48,39,14,45,0,0,72,38,-60
0,0,10,15,36,35,18,14,40,-27,10,88,84,39,-56,60,64,-34,0,57,20
0,-5,8,6,36,25,6,21,-16,-45,90,-22,96,52,28,-30,112,0,108,76,60
0,9,-4,15,20,-15,-6,28,16,18,-30,-55,-12,26,126,-15,-32,17,144,-76,-40
0,2,10,21,-8,20,24,-14,32,9,-40,-44,84,26,-70,135,112,68,162,95,40
0,0,14,-3,8,-5,24,14,8,18,-10,-22,0,117,84,105,-16,68,144,-57,20
0,-3,-2,9,-12,-25,42,56,64,-9,20,-11,24,0,112,-75,-16,-17,126,-19,160
0,7,-4,3,24,10,0,-7,0,18,-50,-55,96,13,70,90,16,-34,144,152,-20
0,6,-6,6,8,30,24,0,32,-45,50,88,-36,91,14,-15,-48,-85,-54,-19,100
0,5,16,15,-12,30,-30,0,56,0,-10,-33,24,-26,28,120,144,-17,90,-95,-100
0,0,10,27,32,10,-6,0,24,63,-30,88,0,78,56,45,-64,17,90,152,-60
0,-2,-4,18,20,-5,30,21,-24,-27,20,-33,0,13,-42,30,112,85,-18,-95,80
0,3,12,15,24,40,48,0,0,-36,-40,33,-12,-26,-56,75,-80,-85,90,-38,180
0,6,8,3,-20,-10,-18,49,-8,81,-20,-33,12,78,28,30,-48,-17,-72,76,-100
0,0,-6,-15,28,5,12,-14,24,54,50,66,-36,-39,0,60,-16,85,126,-19,120
0,-4,6,-3,-4,40,30,14,72,-27,60,0,-12,13,84,15,-48,102,36,171,80
0,-3,-2,3,8,0,36,-35,64,81,20,88,36,91,-28,135,96,153,-18,-76,140
0,-3,-6,9,8,-15,-12,21,24,63,-40,99,-36,78,84,-15,48,85,0,-57,140
0,-1,16,6,16,35,24,14,-8,-27,40,55,96,52,0,45,-64,-17,0,152,-60
0,-4,-10,-12,4,0,-18,-35,40,-18,80,0,-48,-13,-14,-60,-32,153,126,-95,120
0,-4,10,-3,-12,-20,42,49,56,36,70,-22,-60,-65,-70,60,80,-68,144,171,20
0,-2,18,27,16,25,18,7,40,-45,-10,0,-24,26,-28,120,80,51,144,0,-60
0,3,4,3,0,5,24,56,48,45,-40,55,96,-52,14,90,144,-85,-90,-38,-40
0,-5,18,21,36,-15,-6,-28,64,27,-20,66,96,26,-70,135,-32,102,36,171,100
0,5,6,18,8,25,30,-35,-24,-18,60,0,36,78,-42,-30,0,153,144,95,100
0,5,4,3,32,-20,36,-28,-32,-27,-20,66,60,-39,0,-60,-48,68,162,-76,80
0,5,12,21,28,15,6,63,-40,0,50,-22,12,78,-70,30,64,17,-36,-57,-20
0,3,-10,3,8,10,18,-21,64,-27,70,77,12,26,-56,-60,128,51,144,-57,-40
0,7,-6,24,-12,45,6,-14,48,-27,-40,11,-12,13,98,-60,64,68,-18,0,20
0,7,18,-15,24,45,42,28,40,81,40,33,-36,-52,84,75,-64,-85,-36,76,-20
0,9,12,6,32,-10,48,-21,-40,54,-30,-33,-48,52,70,-30,0,51,126,114,-20
0,5,2,12,32,-5,-30,-7,32,-18,70,-22,60,-52,-42,105,32,136,-72,-19,-20
0,1,-8,-3,28,-25,24,42,0,54,60,55,84,52,-28,120,0,-51,-54,114,-100
0,6,6,3,8,-25,30,28,-8,72,20,-55,-36,13,70,75,112,-17,36,-19,40
0,1,8,24,-4,15,0,42,64,-45,-40,-44,96,-39,126,0,112,102,108,-95,160
0,3,18,21,-12,-15,42,56,16,-36,50,44,60,-13,98,90,48,102,18,0,40
0,7,-4,24,28,25,-12,56,40,9,10,-22,36,13,-42,0,96,-34,18,95,0
0,-5,-8,12,8,40,48,7,0,45,20,-11,72,0,0,-60,64,-51,144,38,180
0,4,16,0,-4,40,6,-28,-16,-45,70,-33,0,-13,14,15,128,153,36,57,60
0,0,18,-12,24,10,-6,56,-16,45,-10,-44,-60,52,42,120,128,-85,144,-57,120
0,6,2,27,16,10,18,0,8,-9,50,44,36,-65,14,-15,64,51,36,171,-100
0,5,2,-6,-16,40,42,-14,40,-36,-50,88,108,-65,-70,135,48,136,-72,171,-100
0,3,0,-9,-12,20,24,28,64,45,0,33,84,78,-14,60,144,17,72,19,100
0,9,-2,-12,-16,35,24,-14,-40,27,90,44,-24,65,42,75,32,119,126,114,0
0,6,14,15,12,35,12,7,-8,36,90,-33,96,39,56,60,80,153,-18,95,120
0,-2,-8,15,20,15,24,49,16,-36,-30,-44,84,0,56,0,-16,17,18,114,20
0,5,18,-15,-4,15,42,-28,-32,-45,70,66,108,-39,42,45,0,-68,72,-76,-40
0,5,-4,-15,20,10,-18,35,32,63,-30,33,-12,39,28,120,-64,136,54,171,180
0,6,18,21,-12,40,6,-35,48,18,-30,11,-24,-65,-14,0,-16,68,108,57,180
0,5,14,24,28,0,-6,28,-32,81,-20,0,96,39,56,90,96,34,0,0,120
0,9,14,9,4,45,0,21,32,-45,10,11,108,52,28,-30,-48,-51,-54,152,80
0,5,0,-9,20,-20,-12,-14,56,-9,30,-55,96,0,126,75,64,-51,108,-19,-40
0,-5,0,-6,24,10,36,-14,40,0,20,-22,96,-65,-56,60,128,-34,36,-57,-20
0,3,16,15,24,10,-30,-21,72,72,20,66,60,-13,28,-45,48,68,144,152,120
0,2,8,0,12,10,-12,49,-40,18,10,66,96,104,84,15,112,-34,162,152,-100
0,3,-10,-3,8,25,0,14,-16,-36,0,-22,48,-13,0,75,144,51,-72,-38,-100
0,-2,0,-6,36,30,-18,35,-8,-18,90,55,-48,-65,0,45,64,-34,-36,19,180
0,8,-6,15,-12,35,-6,-21,0,72,30,88,108,-26,28,90,80,136,126,-38,120
0,5,6,15,36,35,6,28,-16,18,-10,-22,96,91,56,90,96,68,126,-95,80
0,-5,12,18,24,-10,-6,63,72,-27,10,22,108,-13,-42,120,-48,17,126,38,-40
0,1,-6,18,-20,5,0,-7,72,-27,0,88,36,-65,0,-75,48,0,54,152,0
0,-3,18,-9,-20,30,-6,-28,-32,81,0,-44,60,26,70,60,80,-51,-72,-19,80
0,4,-8,3,32,10,0,-7,0,27,50,-44,48,91,98,135,-80,51,-54,95,160
0,7,6,6,-12,-5,18,28,16,54,10,88,12,104,0,90,-16,136,-54,0,80
0,2,6,-6,-20,45,54,-14,24,63,-50,0,60,-13,28,-45,48,17,72,171,60
0,0,2,6,-4,5,6,-28,32,72,-40,22,12,91,0,-45,64,-85,-18,19,-60
0,4,-10,-6,0,25,6,21,32,18,80,88,-36,52,56,30,128,-68,54,171,-80
0,6,6,-15,-20,5,54,-28,16,27,0,-44,0,-39,126,15,-16,102,162,95,0
0,8,16,18,0,-20,54,-21,-8,9,-30,0,24,-13,-42,-45,48,0,0,114,-20
0,2,8,-12,4,-10,-24,0,-40,-18,-10,-11,36,-65,126,-60,0,85,-36,0,-80
0,5,6,-12,4,-10,-12,63,-16,18,30,0,-36,91,42,75,128,-68,90,76,160
0,4,-2,-15,24,-10,42,49,0,-36,80,77,-36,91,14,-75,96,85,54,0,-60
0,-5,4,-15,12,-10,-30,-7,72,-18,10,77,108,13,42,30,16,0,108,171,80
0,5,2,-12,24,-15,-30,0,72,45,-10,88,108,-52,42,45,144,0,-18,57,180
0,2,-4,24,32,-15,-18,28,56,-27,-10,77,-12,-13,84,-60,144,153,0,38,40
0,2,-10,6,12,45,-6,28,-40,9,-30,0,-12,-26,56,-45,-80,-85,72,114,120
0,-3,16,-3,12,-10,12,0,-40,54,30,-33,-36,39,28,75,64,85,108,19,-60
0,-4,12,21,-20,45,0,-28,-8,-45,-10,-44,-12,78,-14,45,48,153,36,171,-20
0,6,14,15,-8,-25,0,-14,40,9,-20,11,48,117,126,-30,112,-51,126,76,100
0,8,6,21,-12,15,0,-14,-32,-18,50,-11,72,78,-28,30,48,-85,144,19,0
0,1,0,-3,-4,35,-12,-7,8,45,-40,22,24,-13,-28,135,32,34,18,152,140
0,6,16,9,16,40,36,7,24,72,30,-44,-36,-65,-70,-30,128,136,54,-95,-100
0,-4,2,3,-20,-5,24,42,-24,27,-30,-55,72,0,126,-15,16,136,-36,-38,160
0,-1,6,21,-12,30,36,28,8,72,50,-33,-48,-52,-56,-30,144,34,162,114,60
0,-1,8,12,8,-15,-12,7,72,63,80,22,-12,39,-28,60,-80,0,36,76,140
0,5,2,21,16,0,6,42,40,81,-10,77,0,-26,42,0,-16,-17,36,19,80
0,-1,-2,12,8,-5,-6,21,-32,72,-10,-44,36,-26,112,0,-16,34,-54,38,60
0,8,-2,-15,24,-5,0,42,40,45,-20,66,60,39,42,30,96,136,162,0,-20
0,7,-4,-12,0,5,-18,42,72,-45,10,66,-60,26,42,75,96,136,72,114,60
0,7,10,-3,28,15,-12,7,64,63,-10,-44,36,52,28,90,64,153,162,38,60
0,9,-10,-6,28,0,0,-14,-40,63,50,66,72,-52,-70,-45,-16,0,162,171,-60
0,3,4,-3,-8,40,18,-35,-16,36,10,11,-60,-13,-42,135,144,34,-90,57,160
0,-5,-2,3,20,25,-24,21,-8,54,80,-22,-48,0,-56,15,-16,153,0,19,140
0,6,14,12,8,-5,0,35,-32,-45,-30,11,0,-13,112,-75,48,102,-36,57,100
0,-4,8,-9,24,-25,42,-21,8,36,0,44,96,78,0,120,16,34,144,38,120
0,-3,14,6,12,35,12,28,-24,-18,50,-33,-60,104,-14,-30,-32,34,144,57,40
0,-2,16,27,32,35,36,42,-40,-9,-50,77,-36,0,14,75,144,-34,0,133,-20
0,0,-8,-12,12,45,-30,-28,-24,36,20,-55,60,117,126,-60,-32,153,-54,-19,-20
0,5,4,3,16,15,6,14,0,63,-50,55,-24,91,-70,60,48,34,144,19,140
0,1,-4,-9,-12,-10,48,21,-32,27,-30,0,-48,13,126,-45,48,119,162,-76,60
0,6,12,-15,8,45,12,49,32,0,-10,-22,96,-13,0,120,128,-51,36,133,-20
0,2,-8,-15,32,5,54,28,32,81,50,77,0,-65,84,120,-16,-17,36,-95,40
0,-1,-6,-15,-16,20,42,63,-40,18,0,55,-60,91,-14,30,64,-68,126,-19,-60
0,-1,-8,-3,24,35,6,28,-40,63,60,55,60,0,-56,60,-64,136,36,171,-40
0,5,-6,-6,28,30,54,7,-8,-45,60,-55,48,117,56,120,80,102,-72,76,100
0,3,18,6,28,5,24,28,-8,-18,90,0,-12,39,-42,-45,112,-17,18,-95,0
0,4,10,21,-12,-15,18,-35,8,9,60,-11,84,-39,-14,60,144,136,108,-76,120
0,3,0,9,4,20,36,63,-32,-36,20,88,12,-65,112,-75,32,0,126,-76,-40
0,-2,16,27,20,-15,-24,-7,-8,27,90,55,84,-26,98,60,32,-51,36,114,40
0,-5,-10,-9,28,-5,48,-35,-8,45,80,-33,24,0,-56,-15,128,-34,126,57,80
0,4,10,18,20,30,30,28,64,18,30,-11,72,-26,14,120,-80,-17,72,0,0
0,-4,12,-9,24,0,-24,21,-24,27,10,88,24,65,-70,90,-16,17,108,76,-60
0,-1,16,24,32,10,6,-7,32,18,60,-33,12,-13,-42,60,-16,-17,72,-19,120
0,5,12,-3,8,40,54,7,-40,81,60,99,24,39,0,-60,48,68,54,95,60
0,1,-6,15,28,-15,42,-28,-8,-45,-50,0,36,52,-28,-60,48,34,144,-38,0
0,9,2,3,-16,0,18,-7,24,-27,60,11,72,104,98,-45,48,68,-90,-95,140
0,8,18,-15,4,15,-24,14,-8,-45,0,-44,-48,104,126,135,0,153,54,114,180
0,2,-4,3,8,-15,36,49,-24,72,-40,0,96,91,-42,135,0,51,108,133,-40
0,-5,6,-3,36,-15,-6,-21,48,-18,40,55,48,52,-70,90,112,85,72,57,20
0,6,6,9,16,15,-12,7,-32,81,-20,11,12,65,84,-60,-32,-34,72,-95,180
0,-2,-4,-6,-4,5,54,42,-40,81,70,88,-24,-13,98,135,-64,-51,0,171,120
0,-4,4,3,16,30,24,7,64,63,-50,44,-24,104,84,-45,16,0,54,76,120
0,3,2,24,24,25,12,21,-40,-27,0,66,24,-65,-28,-30,80,51,-36,-19,100
0,-3,16,6,16,-5,24,0,64,36,-10,77,-36,78,28,30,-16,68,72,38,20
0,0,10,-12,-8,0,-12,-28,-16,36,0,11,72,78,56,75,-80,-51,72,19,-20
0,7,14,21,0,30,-30,-14,56,18,90,22,-36,0,70,45,128,17,162,38,140
0,-4,-10,21,-8,-15,-6,14,-8,18,50,77,-36,-52,-28,15,16,-51,162,-38,120
0,-1,16,24,36,-10,36,14,0,-45,-10,-55,-36,-52,-56,-30,-80,-34,-36,-19,-20
0,-4,-8,-12,-8,5,6,56,24,-27,-30,0,36,52,98,120,144,-17,18,57,140
0,-5,0,18,16,-20,48,-21,-8,-27,30,66,0,-52,-28,15,112,-34,-54,-95,-100
0,7,-10,-12,-4,5,36,0,64,-36,-20,99,-36,52,70,60,-16,-17,72,19,160
0,6,-2,0,-12,5,-30,0,16,54,-10,44,-24,-26,84,-45,16,51,-36,-95,40
0,2,14,27,-12,45,12,49,40,0,30,-44,12,-13,42,-75,16,153,0,-76,-40
0,9,-10,12,28,-15,-30,42,-16,-18,-20,-11,0,117,14,30,-32,34,108,-57,40
0,5,14,-12,28,35,0,35,-8,0,-20,99,0,-52,14,0,-64,102,144,-95,100
0,8,18,3,-16,35,-30,-21,0,36,-30,-33,36,0,-28,-30,-64,17,-72,-95,180
0,2,14,0,8,-25,42,-28,-8,0,70,22,84,26,126,-75,112,68,72,-57,180
0,0,-6,-12,20,-5,54,7,24,9,90,88,84,-52,98,75,-16,-51,90,0,160
0,3,2,9,8,10,30,21,16,81,30,33,60,-52,-14,60,-80,102,90,95,-100
0,8,8,18,16,20,30,56,-40,45,60,66,-48,-13,56,60,32,51,126,152,180
0,-4,-8,3,-20,40,36,14,24,-36,-50,44,96,13,-14,135,-16,136,-72,-57,140
0,-3,18,27,28,30,42,-35,-24,-36,20,-22,84,26,98,-45,16,119,108,57,40
0,0,12,21,24,-5,-24,49,32,0,-40,-22,-60,39,70,75,0,136,-18,171,120
0,3,4,-12,28,20,12,0,16,63,-10,66,-24,26,42,75,128,-34,18,-57,-100
0,9,2,24,-20,30,24,42,56,54,70,77,48,78,84,-75,-16,102,-18,95,20
0,8,18,15,-12,-25,48,21,40,81,-10,0,84,13,0,-45,96,-34,0,-38,-100
0,0,12,-15,-16,25,36,35,-24,9,0,22,36,39,112,-45,-80,-51,18,133,60
0,-2,-6,9,12,-5,6,14,64,36,50,-33,60,52,42,15,-32,153,54,57,60
0,9,-8,12,-12,-10,18,35,40,36,50,-22,-12,0,70,-60,48,-34,72,-95,-100
0,0,-8,-12,20,25,48,-28,32,-9,50,-44,36,39,-70,-60,64,-51,-90,0,0
0,8,6,3,-12,-25,48,-35,-40,45,50,-11,72,-26,42,0,-80,17,-72,-38,80
0,2,6,-6,24,20,-6,49,-40,45,90,-11,-24,-39,42,-45,96,51,36,0,100
0,8,8,18,0,40,36,63,-40,72,-30,55,108,-52,42,45,-64,51,90,38,100
0,1,8,18,24,45,-18,0,64,0,90,-44,-60,-52,98,105,-64,-34,144,0,180
0,5,12,21,-8,-25,-24,21,72,81,-30,22,-12,-39,42,60,128,-85,-36,152,140
0,2,-8,-12,12,-10,-12,-14,-32,36,80,55,96,13,42,30,48,136,72,-38,-100
0,3,14,0,16,-25,54,-28,24,72,70,88,84,52,-14,75,144,136,-72,19,140
0,2,6,0,28,15,42,14,-40,-9,10,99,108,78,112,-30,16,-34,90,76,180
0,8,-4,12,0,-20,6,-7,72,-9,-40,-11,12,-26,56,105,128,119,18,-38,100
0,6,-10,15,0,-15,-12,-21,40,72,90,22,0,104,-14,120,32,102,108,76,-100
0,8,6,-6,4,-15,18,49,8,-18,90,66,12,26,98,30,80,51,144,-76,60
0,2,6,15,20,15,24,-21,-16,-27,90,33,72,13,42,105,144,17,54,114,0
0,2,12,-15,28,-10,0,-7,64,-18,80,11,72,13,-56,105,96,34,162,114,20
0,7,8,21,16,-15,12,-28,56,-36,80,66,48,-26,-70,60,64,102,162,-95,20
0,-1,-8,12,-20,0,36,0,64,63,70,88,72,52,70,-60,32,34,-36,95,20
0,-2,16,6,20,25,6,0,56,9,-40,22,-24,26,56,60,48,68,36,133,20
0,6,-4,9,36,30,36,14,64,45,-30,-22,-48,13,70,-30,-32,153,-54,57,40
0,7,-4,-6,0,35,6,21,-40,-36,70,88,108,117,-56,-45,-16,34,54,-95,80
0,7,-4,6,-20,45,54,56,-16,45,-30,22,60,91,14,105,96,-85,36,-95,0
0,4,6,12,-4,20,-18,28,-24,45,-50,77,84,39,84,-45,-80,102,-72,19,100
0,6,-8,21,0,-5,18,21,-16,72,50,-11,108,117,70,105,112,-51,90,19,80
0,8,16,18,12,20,0,-14,72,-27,80,77,-60,-13,70,-15,-48,34,-90,171,-40
0,4,-8,0,4,-10,12,7,0,81,0,88,48,-39,98,60,-16,-85,126,38,-60
0,-4,-6,-12,-4,-10,18,63,0,9,30,99,48,91,-70,15,32,34,18,171,120
0,-4,6,-3,-8,45,0,0,-24,-9,-30,66,24,-39,28,60,-16,17,162,171,-40
0,8,6,3,-12,25,6,42,-32,-45,90,44,24,-26,42,-15,-48,85,-36,76,-60
0,8,-8,-15,-12,10,6,63,56,27,40,66,72,0,84,30,48,34,-72,38,0
0,6,-4,27,-4,5,-24,-35,64,18,0,66,-24,-39,98,105,-32,-34,18,-95,120
0,3,16,3,12,10,30,-14,64,63,40,-44,24,13,14,135,32,153,144,0,-20
0,2,-4,12,-8,-15,24,21,32,-9,30,11,96,52,56,135,48,-85,90,-95,-100
0,-5,4,15,8,40,-30,14,0,81,90,-22,36,-65,0,-60,96,51,72,114,40
0,3,16,0,8,45,-18,-14,16,-9,-50,88,-12,52,28,15,144,0,90,-95,40
0,-1,-2,3,8,-5,18,14,24,45,70,22,72,117,28,-60,0,136,-36,152,60
0,7,16,18,-16,40,-18,21,64,54,-30,77,36,39,98,-15,64,85,72,0,140
